author,text,time,votes,cid
@whitree5010,우울을 벗어나려하면 못해요. 하늘과의 진실한 사랑을 하는데 집중해서 일할때 벗어나지는거예요. 자세한 방법 알고싶으시면 연락주세요,5시간 전,0,UgyUrv9ppZzHXjyIc1p4AaABAg.AR72BgTMU_vAT-NuyxFrIu
@zzini777790,"그럼에도 불구하고 살아있어줘서.. 그리고 이렇게 남겨줘서 고맙습니다.
담담히 찬찬히 글을 잘쓰시네요
남편분이 뿌리없는 식물에 끊임없이 물이 주어 뿌리가 조금은 내린듯한 모습이 그려집니다. 몇일은 물없이도 생존할수 있겠죠... 그리고 언젠가 남편없이도 스스로 영양분을 찾을수 있겠죠.. 그렇게 꽃도피고 열매도 맺길.. 그아래 아이도 숨쉴수 있길 기도해봅니다",1개월 전,4,UgyUrv9ppZzHXjyIc1p4AaABAg.AR72BgTMU_vARIpScCj1v5
@네넹-A,"저런남자 나타난다면 결혼하고싶다
내가 더 잘해주고싶을꺼 같아",1개월 전(수정됨),0,UgxDSnm-7DpyypWuYKl4AaABAg
@lucyNZ1013,"우울증? 
ㅎ
저 아줌마는 애도 없고 집에서 하루종일  우울증 걸리겟지 나약한 상태로 약막 먹는 약해빠진 여자랑 살지마 
남편 불쌍 .걍 혼자 살라고 냅둬",1개월 전,0,UgyTXjQg4D4F7-T38tN4AaABAg
@햄스트터트터트터,"남자들 커뮤에선 퐁퐁남 거리며 여자들 까내리기 바쁩니다만 그렇지만 실상은 여자들 같이 돈벌구요. 
퇴근하면 집안일은 다 여자의 몫입니다. 
저도 그걸 당하고있구요 퇴근하면 쌓여있는 집안일에 몇년새에 흰머리가 심하게 났습니다. 애원해보고 싸워봐도 집안일은 다 제 몫입니다. 
 
요즘 한국여자들은 불행한 조모,어머니를 보며 자랐는데 학력도 높아 똑똑해서 비혼출산,비혼하고있구요. 
남자들은 신부감이 없어 일본여자 베트남여자 매매혼하고 있습니다. 

그래놓고 한국 여자들이 이상해서 국제결혼하는거라느니 퐁퐁,도축을 당했다느니 한국 노처녀들 큰일 났다느니 결정사에서 여자들이 주제를 모른다느니 소수의 케이스를 가지고 가스라이팅을 해댑니다.

실상은 여자들 혼자서 잘 해먹고 잘 삽니다.

한국여자 그리 싫고 해외여자들 좋으면 그냥 조용히 결혼해서 잘 살면 되지 괜히 떠벌리며 한국여자들 욕하면서 일본으로 떠난다 이럽니다. 과시는 결핍이라고 잘 사는 분들은 조용히 잘 사는데..

남성분들 여자는 식모가 아닙니다. 하숙집 주인이 아닙니다. 
집에 와서 잠만 자는 남자는 가족이 아니라 하숙생입니다.",1개월 전(수정됨),0,UgzMfX0P8j1_23XcD794AaABAg
@현해인-z6e,모든게 다 싫어짐 먹는것도 말하는것도 생각조차도 ....,1개월 전,0,Ugwcw4ob53J-FFnkCHt4AaABAg
@마리꼬-m1d,"저런남편있음 우울증도 안왔다...
내소원 혼자살기",1개월 전,43,UgydDhQmuRmDGKL41uR4AaABAg
@마자아냐아냐마자,당장 내일 먹고살 돈 없어봐 저렇게 집구석에서 잇어지나,1개월 전,0,UgxONM6dLXsPtsknppV4AaABAg
@Sja-d5r,"영상속 여자는 왜 우울증에 걸린 거예요?
밥벌이, 청소, 샤워, 요리 등등 내가 꼭 해야하는 어떤 일이 있다면 미룰 시간에 아무 생각 없이 일단 행동하면 끝나 있지 않나요.. 영상속 여자가 가정주부라서 저런건지... 맞벌이면 우울할 틈도 없이 반강제적으로 역할 수행하면서라도 하루하루가 지나지 않나요? 가정주부든 직장인이든 현대사회가 얼마나 바쁜데... 어떻게 저렇게 아무것도 안하고 하루종일 누워서 남편이 가사까지 다 하도록 냅두고 우울증을 온전히 느끼며 살 수 있나요?
그리고 결론이 무슨 애기 낳자는 걸로 끝나요... 애기가 있을 때 행복할 수 있는 부부는 애기가 없을 때도 마음이 튼튼하고 행복한 법인데, 출산과 육아라는 짐까지 지고 어찌 살려고... 애가 부부를 위한 윤활제이자 기쁨조인가요",1개월 전(수정됨),0,UgwCXb34t6kKiYzVwgt4AaABAg
@입토바이,있어요 우리 남편..,1개월 전,1,UgyxtgkJJTkbTHg2IJF4AaABAg
@dhjsjdh-vy9di,이런 남편이 있다는게 놀라움,1개월 전,6,UgyFfCJKJDsZjqzyF414AaABAg
@SweetsourG,활동하며 동네 미용실 사우나가서 죽어라 수다 떠세요.,1개월 전,0,UgzFGJP4YQ3kV5zlDP94AaABAg
@SweetsourG,식물화분아니고 작은농장가꾸는 수준으로 죽어라 땀빼며 일하고 잠쿨쿨자면 우울증 날라가요,1개월 전,0,Ugyj8Vl3tOGOi81-u494AaABAg
@fleurs-wi8od,영상보다가 우울해져서 껏습니다.. 연기잘하시네요ㅜㅠ,1개월 전,0,Ugzh-lISIlyHmUoNkol4AaABAg
@StrawberryJK1,결혼을 잘못햇네 남자가,1개월 전,1,Ugz05LsbqhisoX4iuE54AaABAg
@달콤쌉싸롬,"우울증은 또 무서운 전염병이라고 하죠..
저도 아직도 극복하지 못하고 5년넘으니 조울증이 오더라구요ㅠ
그래서 8년째 집안에서 생활하고
침대에서 잠만자는 사람이 됐어요..",1개월 전,8,UgwxwjrEoS_Uw-_yI-R4AaABAg
@태진김-d4x,정말 이런 남편이 있다고요..?,1개월 전,6,UgwXECLcyLNN8y_4JEV4AaABAg
@한솔미-O2,저런 남편이 어딨나? 주위에 저런 남편 있다는분 들어본적이 없다,1개월 전,118,Ugw52Ge3PhGzo0Ojz8d4AaABAg
@rahee_21,"유울증을 모르는 사람이 만든듯한 영상…

저런 사람이 곁에 있음…",1개월 전,4,Ugy0EvG19vvEY1_xvyJ4AaABAg
@ellyjychoi,증상이지 병은 아님 그러나 심해속으로 들어가면 정신병이 됨 생각이 많은게 독이됨 생각에 갇히고 정신에 갇혀서 몸이 지배가됨 극복하고 이겨내는게 아님 근데 또 진짜 우울증에 걸릴만한 환경에 사람들은 오히려 우울증인지도 모르고살기도함,1개월 전(수정됨),0,UgzMdwhcMqEOfsMctah4AaABAg
@만세-g3g,정신과 가서 빨리 의사진단받고  약먹는게 완치에 빠르다,1개월 전,1,UgzXf7PxussdmqHYiVZ4AaABAg
@LEE-tx8lf,"저런 남편이 어딨냐~
애가 adhd인것 같아서 검사를 했는데 부모검사도 같이 해야해서 했었는데 엄마가 우울증이 심각한 수준이라고 애가 문제가 아니라 엄마가 큰일이라고 당장 치료 받아야한다고 했었는데 그 얘기를 들은 남편이 나도 우울증이야 내가 검사를 머리써서 우울증 안나오게 해서 그렇지 내가 더 심해 이러더라. 
현실적으로 저런 남편이 어딨냐 진짜",1개월 전,139,UgxBIVAZ7nbZmuvdD5N4AaABAg
@이쁜쩡이-n7r,그럼 우울증 안걸릴듯요😅😅😅,1개월 전,4,Ugw52Ge3PhGzo0Ojz8d4AaABAg.AR4Ggm04GPHAR9OhNGd6cO
@해피미니-k5o,"저런 아내가 어딨나? 주위에 저런 아내 있다는분 들어본적이 없다
이러면 존 나 빡치지 않나?",3주 전,0,Ugw52Ge3PhGzo0Ojz8d4AaABAg.AR4Ggm04GPHARvpKTOpHtX
@란의방식,우리 오빠가 저런 남편입니다. 그래도 다시 재발했어요. ㅠ 기도하고 있습니다. 제발 울 언니 살게 해주세요. 살아가게 해주세요.,3주 전,5,UgxBIVAZ7nbZmuvdD5N4AaABAg.AR44iKTtE50AS-XaVyl8Ij
@MoonDari-l4g,"저희 아빤가봐요. 엄마가 평생 우울증 약 먹고 살아요. 4남맨데 언니 불안장애약, 여동생 공황장애약, 남동생 adhd약 먹었습니다. 저는 불안이 심하고 부정적이라 결혼 안했고요. 그래도 엄마가 버텨주시고 우울증 치료도 적극적으로 해주셔서 버티고 살아요.. 우리엄마도 자살충동까지 있던 우울증이예요. 아빠가 분노조절이거등요. 우울증 걸린 엄마 누워있고 자살 충동 느낀다고 말해도 자기 밥달라고 자기가 더 우울증이라고 소리지르더라구요.
 이해바라지 마시고 꼭 치료받으시고 자녀분하고 같이 잘 이겨내시길 바라요. 저는 비혼주의지만 저희 남매도 다 좋은 배우자 만나고 직장도 잘 다니고 그렇게 살아가고 있어요. 남편 분께 의지말고 꼭 밥 잘드시고 햇볕도 보시고 좋은 카페도 가고요.. 힘드시겠지만 약 드시고 치료 잘 받으면 일상생활도 잘 해내가더라구여!!!  화이팅입니다!",1개월 전,11,UgxBIVAZ7nbZmuvdD5N4AaABAg.AR44iKTtE50AR6be0oKVpP
@도레미파솔-c2r,이혼하세여 진짜 그지같은남편이네요 아내가아프다는데..아니면 한번 날잡고이야기하세여 진지한대화 나는 내가아프다고하면 그상황에서는 그래너힘들었겠다라고 이아기해줳음 좋겋디고,1개월 전,5,UgxBIVAZ7nbZmuvdD5N4AaABAg.AR44iKTtE50ARBTKtwkvXc
@잘하자-b1s,"현실은 다르지 독박연년생 
육아
주말엔 저만 살겠다고 하루종일야구 취미활동  평일엔 돈벌고 내가 얼굴이 웃음기가 없는건 결혼하자마자이다.",1개월 전,0,Ugyj69C7f7DbpHlKULZ4AaABAg
@Hgdeujbnn,여헹도 많이 다니고 리액션 표현도 잘 헤줘야 극복할 수 있습니다,1개월 전,0,UgyO8PwWGdcoYRXrr4x4AaABAg
@Er인도.지옥,"생각보다 너무많이 가지려한건 아닌지,,,,
재물이 아니라.... 감정적 행복론!!
가끔 그런생각은하죠.
사람관계는 좋은것도아닌 딱 주변인까지 편한거.
생명이좋은거?? 꽃, 먹는거, 야생곤, 그게좋더라구요.
누가 누구좋아서 필요해지는관계는 노예목줄이더군요.
영원히 잊혀지지도않는 누구나자해하고마는,,,, 감정적 자괴론.",1개월 전(수정됨),0,UgwMRAS5BPCmVHfYtwR4AaABAg
@Er인도.지옥,"아픈사람 질타하는,,,변질된 천사.
상해자를 왜질타해.
자연스러운 솔직함은, 덜해로운 똑똑함.
천사는 몰라요. 힘이라는강요가 지식된다고..?@ 어쩌면 믿는 세뇌.새뇌.",1개월 전,0,Ugzq4DrJ8yAPh1q_3Bh4AaABAg
@Er인도.지옥,"그럴필요없는데,,,,, 어차피 힘들다는건 한계라서 긍정적노력이 불가한 생명도 악이라는 꽃",1개월 전,0,UgwNWOaN6-k7hkDRgFh4AaABAg
@cccr6166,이 홍보가 나와서 나의 우우ㅡㄹ증이  더 생성 고마워요,1개월 전,1,Ugyoug_2W7U8DnXSUaB4AaABAg
@하늘땅-o4q,우울증이다 나름대로 찾은약에 힘으로 하루하루 산다,1개월 전,1,UgxLvqfBcfUUxAcAkF14AaABAg
@유따저씨,"저러다 남편이 우울즘 걸릴듯
결국 여편도 우울한 이유를 끝내 말을 안한것 같은데 맞지?
영상의 의미가 뭐임? 뭐하라는건지

아니 그리고 실제 내 주변에도 우울증걸린 친구들많은데 보면 폭력성 뭐 이런 증상들이  꼭 있던데 .. 이 영상에선 찾아볼 수 없다.

올해안에 보건복지부에 이 영상이 무슨 의미와 기전이 있는지 꼭 물어봐야겠다",1개월 전(수정됨),0,UgzmU463WWZWBTlJOIR4AaABAg
@kyw2223,"우울증은 쉽게 말하면 
뇌의 교통사고 입니다.
곁에 있는 사람이 사랑 듬뿍 주세요.
병원 진료 필요합니다. 
약 먹으면 좋아져요. 
많이 들어주세요.
기다려주세요.
도와주세요. 
같이 하루에 한번 해보면서 운동하기
반드시 좋아져요. 
아이가 휴학하면서 치료했습니다.
지금은 복학했습니다. 
보이지않은  긴터널이지만
반드시 나옵니다. 
좋아하는 것. 맛있는 음식 😊",1개월 전,10,Ugx4Gi_ztXTV8JvS_j94AaABAg
@똥강아지-b2i,이거 완전 제 얘기네요..  말을 주인공 남편처럼 해주지는 못했겠지만..  몇 년간 고생했지만 지금은 재발되지 않기만 바랄뿐이죠,1개월 전,0,UgwhMrR_NXv-GzvbCFB4AaABAg
@Amy-yk3mh,"저 우울증일때 
남편이 부자병  걸렸다고 먹고놀고디비자면 낫는다며 부럽다고 했던게 기억나네요",1개월 전,0,UgzyPRA8lIEXaXsINpd4AaABAg
@기즈모-x4i,약먹어야지요,1개월 전,0,Ugy5iSQ9ZiXgBYtv3P54AaABAg
@보라보라-d6t,우리집 남편은 내가 우울증이면 자기가 더 술퍼먹으면서 우울한시늉할듯.지금도 우울해서술 먹는다고 하는 놈이니,1개월 전,0,UgwTVTXgbhSPiXGxckF4AaABAg
@짱짱-e2r,저런 배우자라면 이겨 내겠네요.,1개월 전,0,UgxbF1abDcPTrSxlqsJ4AaABAg
@전주연-y1v,"오랜만에 
내 세금으로 영상같은
영상이 만들어졌내",1개월 전,0,UgzEnXm6aOQsH3xYMCR4AaABAg
@sujeongpark4371,"내가 우울증 같다고, 상담하자하니, 남편놈은 게으른 거라면, 딴여자들과 비교하며 나를 조롱했어요. 우리집안에 미친년은 없다면서. 바람피고, 내목을 조르더군요. 트라우마로 10년이상 약복용중이고, 애들도 못만나게 해요. 그러면서 양육비 내노으라 재판도 걸죠.",1개월 전,0,UgzLnxdxAsmg6x_3H554AaABAg
@김수진-v5o7h,배우자가 상대방에게 큰빚을 졌나요?,1개월 전,1,UgxWYhoj4yUEx4GB08F4AaABAg
@태도가전부다,"저는
우울증 지인이
제법 있었습니다 

나중에는 
제가
기 빨려
죽는줄
알았습니다 

제가 내린
결론은
저는
우울증 가진
분과는
좋은 관계를
유지하려면 
적당한 거리가
필요하다는
겁니다.

저는
지금도
그분들과
최대한 거리를
둡니다
저의 어설픈
조언이나
무심한 표정이 
그들을
힘들게 할 수
있다는걸
알기에
더 조심스럽습니다.

우울증은
전문가의
치료가
꼬옥 필요합니다 

제 지인들은
이제 많이
호전되어
일상을
유지합니다
전문 의료인의
도움입니다 
결국 
좋아지게 하는건 
의료진의
도움이라는
생각입니다",1개월 전,4,UgzW6cN6nkDMvhg62fl4AaABAg
@fennecfox9,"하하하

다른 여자 찾지 않음 다행이지요",1개월 전,0,Ugwn9oWU2dttXEsaW594AaABAg
@davidhde,먹고 바로 누우면 소 된다는데....피식 뿜었네...,1개월 전,1,UgxxMNBwXUiDV7x5egd4AaABAg
@kyungsunkim3584,제 아이도 휴학했습니다. 얼마나 걸렸나요?,2주 전,0,Ugx4Gi_ztXTV8JvS_j94AaABAg.AR3uk3_MQqqASCUE3WBTqO
@kyw2223,"​​​ @kyungsunkim3584 
1년 휴학했습니다.
궁금한것 물어보세요. 
아이도 꼭 긴 터널에서 나올꺼예요.  응원합니다.",2주 전(수정됨),0,Ugx4Gi_ztXTV8JvS_j94AaABAg.AR3uk3_MQqqASCbhTmWUHT
@이영미-y3d,우울증걸리면  한  침대에서못잔다,1개월 전,5,UgziuGdzRg84HRSJfQ54AaABAg
@제이제이제,"정신건강의학과 가서 이야기하고 진단받고 약먹고 노력하면 나아요.. 의지문제
아니에요 그런사람들이 약안먹고 그대로살아서 이세상에 문제가 생기는겁니다",1개월 전,0,UgzgBbtkPzruMzzz2wB4AaABAg
@전혜정-b2j,"내남편은 항상 내편이 아닌듯 하다  어느순간 갑자기 한순간 나를 챙겨준다....우씨 나쁜넘 하다가도 어머나  머지? 그래서 내가 우울증에공황장애 대인기피증 불안해  하면  조용히 기다려준다.
나쁜넘이 아니였던거다. 정말 가족을 위해 넘 열씸히 사는 사람이라  내가 나쁜넘이라 말하지도 못하겠다. 그래서 열씸히  약먹고  가족과 대화 할려고 오늘도 노력한다. 순간순간 죽을까?하는 생각도 사치라는 생각이들게  하는  남편이 다.",1개월 전(수정됨),0,Ugy29G8R7pf1cq_M86d4AaABAg
@youngm8140,너만 힘드냐? 약먹어.징징대지좀 마..이게 현실이죠..,1개월 전,55,UgwB0pjX7x9ABQIZySB4AaABAg
@김나리-b6w,"이런남편이 있을까
드라마니까 ...",1개월 전,0,UgxWDY09Xvh4jXd4rg94AaABAg
@pyotato,"우울증 환자라고 해서 자신의 힘든 점을 무조건 숨기기보다는 차라리 서로 마음을 터놓고 얘기하는게 더 좋을 수도 있겠다. 대신 마음을 털어놓되, 이해해달라고 강요하는 식으로 얘기해서는 안될 것 같다.",1개월 전(수정됨),2,UgzMIzqNr4sU9pGflYN4AaABAg
@뚜꾸뚜꾸마미,실상은  바빠봐라  그런거 느낄새가 어디있냐라고  썽내는 남의편들이 많다라는거,1개월 전,29,Ugy6SFMwaRrtf-sKw_14AaABAg
@민이-y7u,"저건 남편이 아니라 유니콘입니다
현실은 외도로 이어질 것",1개월 전,164,UgyoK4B-_dHfxoenYpx4AaABAg
@juncan-q2c,"그냥 눈에 눈물이 가득한데 매순간 꾹꾹 눌른다 
그냥 계속 눈물이 흐르는데 왜 우는지도 모른다.",1개월 전,24,UgzhfMarLXhSyG9XZUl4AaABAg
@user-ec1fo4rz2g,우울증 참 어렵다ㅜㅜ,1개월 전,0,UgxG8w31BIWqDD6-XtJ4AaABAg
@79going,이유도 물어보지 않습디다.. 이생망,1개월 전,0,UgyLBpl-Vzs6CLoTyVJ4AaABAg
@이유zxc,"공황장애를 겪고 있는 저는
과호흡 때문에  조금 느리게 가게에서나
집에서  멀쩡한 사람처럼 . 아니
남들은  내가 멀쩡한 줄 알고 있는데

왜 우울증은  일상을 놔 버리는 병이되는지 모르겠어요",1개월 전,0,Ugyema5Vu34bpvEXvoB4AaABAg
@shinji_peng,현실은 같이 사는 사람도 같이 우울해짐.....,1개월 전,241,UgwbZ19IX4kMY_6wu4d4AaABAg
@한지연-y6g,인생은 혼자입니다  나이들면 다 필요없어요    태어날때도 혼자이고 죽을때도 혼자입니다  혼자 있을때가 가장 행복함을  나이 60에  깨달았습니다,1개월 전,5,UgwzO88pSKa6haIU2Y54AaABAg
@따뜻한냉정,이럴땐삼일한이답이다~~,1개월 전,0,UgzTYClk9Ho3hqTdKmR4AaABAg
@happy_ending55,매일 운동을 하고 활동을 늘여야합니다. 그래야 해결됩니다. 우울증약 먹으면 몸 더 안좋아집니다.,1개월 전,4,UgwmdWamrHTjaE3bT_d4AaABAg
